Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z8,Load_MW_z12,Load_MW_z5,Load_MW_z6,Load_MW_z9,Load_MW_z7,Load_MW_z1,Load_MW_z4,Load_MW_z3,Load_MW_z2,Load_MW_z11,Load_MW_z10
,,,,5291,11480.75298,7330.95326,2698.992558,1318.167227,2790.967465,5497.645081,15079.45927,15396.82253,2986.815429,14543.506,2900.500366,1844.579248
,,,,5292,12271.44974,7402.068713,2685.65971,1338.309511,2881.628847,5323.373616,14704.85502,15397.92484,2910.980288,14196.09634,2961.60925,1882.658669
,,,,5293,12512.13412,7657.304996,2726.87033,1409.759506,2976.067786,5268.868857,14788.64941,16113.72753,2923.585863,14257.10733,3098.270937,1950.838002
,,,,5294,12941.15673,7853.873737,2841.71463,1509.468826,3160.196736,5252.082258,15431.87967,17000.99016,3038.649554,14833.33339,3254.426863,1999.018065
,,,,5295,13727.32043,8285.653863,2974.437066,1583.023239,3407.03314,5172.422032,16147.40907,18253.21896,3159.864766,15541.36334,3440.480689,2103.256691
,,,,5296,14698.36859,8817.341999,3141.602691,1675.617622,3705.568119,5543.445819,17032.4431,19367.05724,3336.746198,16445.53604,3590.778243,2197.495681
,,,,5297,15843.9399,9276.940498,3315.535747,1747.167827,3996.763843,6066.955453,18354.29693,20256.52449,3608.421557,17781.82787,3800.164552,2327.793963
,,,,5298,16996.31082,9678.845639,3460.47996,1799.477641,4242.628876,6653.650285,19836.47936,20952.48552,3920.535601,19262.32747,3979.551955,2417.992696
,,,,5299,18001.57286,10148.40247,3613.201668,1847.87925,4435.931893,7252.89313,21374.12137,21381.18549,4236.380895,20656.70579,4129.748502,2490.212287
,,,,5300,18737.44108,10606.8103,3748.146246,1895.178546,4579.263221,7782.135285,22682.26156,21826.52038,4486.576353,21750.97056,4249.946142,2572.431513
,,,,5301,19539.57844,11063.05327,3887.434099,1917.325038,4701.764016,8209.035156,23905.19568,22196.99813,4707.728566,22794.81304,4369.234724,2634.550461
,,,,5302,20217.3802,11363.96797,4036.822595,1943.479945,4777.099307,8635.439364,25124.09637,22478.48906,4922.527568,23788.13237,4449.736841,2668.690632
,,,,5303,20632.69567,11581.5358,4141.667259,1954.603296,4761.665286,9028.180334,25995.01341,22674.19992,5055.13822,24444.52989,4492.361551,2700.709667
,,,,5304,20774.19219,11602.64312,4204.089227,1946.486256,4689.999623,9308.546804,26540.73566,22769.80061,5123.410016,24759.46758,4489.432364,2694.750288
,,,,5305,20520.87997,11381.71978,4219.644216,1911.312416,4562.102316,9379.035423,26847.67922,22766.59388,5136.015591,24829.55458,4390.547079,2640.610847
,,,,5306,19834.01207,11012.07096,4176.211455,1874.034157,4394.162899,9201.011244,26616.46319,22568.6784,5062.701566,24508.06199,4301.35841,2590.511662
,,,,5307,19197.33173,10669.04985,4099.244563,1847.87925,4357.898347,8770.614849,25886.2118,22114.52499,4925.048683,23832.30231,4175.302397,2512.231686
,,,,5308,18615.372,10701.19793,3974.400627,1813.607303,4158.335377,8429.576113,24861.82298,21719.89655,4730.418601,22989.24144,4091.9721,2496.272672
,,,,5309,17412.81353,10246.03738,3876.323393,1697.764114,3799.035686,8285.735673,24356.03163,21417.46165,4657.20542,22685.2958,3867.030802,2391.93304
,,,,5310,15921.4338,9342.427331,3602.090962,1567.891472,3436.92981,7802.268149,22956.53439,20383.99209,4396.925502,21503.39707,3528.760301,2205.475188
,,,,5311,14602.52656,8680.847956,3322.202171,1454.05249,3176.602128,7220.360511,20734.21868,18723.80686,4001.312127,19558.8106,3272.810031,2061.137013
,,,,5312,13610.97166,8062.565661,3089.281366,1382.602496,2995.063505,6636.481623,18675.55914,16983.35313,3622.338112,17719.10252,3073.120339,1958.918516
,,,,5313,12863.66284,7791.634186,2933.12544,1363.462315,2882.600219,6131.324192,17236.73602,16286.28979,3368.310559,16455.21712,2955.851885,1896.698561
,,,,5314,12267.99598,7521.89338,2828.381782,1342.317926,2819.029322,5828.853608,16203.77617,15702.46416,3159.864766,15517.96739,2876.258825,1854.578884
,,,,5315,11910.85489,7415.382565,2745.859537,1330.192471,2818.16588,5571.879489,15454.26518,15391.41117,3015.858674,14830.2072,2849.189105,1836.599741
,,,,5316,11872.10794,7493.100822,2716.870694,1366.468626,2895.335985,5366.143717,15039.02419,15422.17575,2923.585863,14468.88099,2904.439617,1850.639633
,,,,5317,12099.19312,7769.444432,2768.181956,1413.868131,2990.530435,5304.248386,15072.70328,15999.38749,2924.896843,14453.65346,3045.949611,1932.858859
,,,,5318,12504.14729,7972.615978,2872.925613,1498.445685,3150.267156,5326.704398,15653.11297,16882.24087,3034.817459,14985.91127,3161.298943,1960.938644
,,,,5319,13423.82066,8334.47132,3014.536615,1567.891472,3414.264465,5273.1808,16276.17612,18095.98888,3147.259191,15608.02162,3371.695317,2069.11652
,,,,5320,14386.88198,8857.391798,3153.925475,1627.316223,3692.832353,5556.30703,17349.97439,19317.55331,3363.268329,16707.53032,3595.626551,2191.435295
,,,,5321,15485.61159,9359.096707,3279.880481,1667.600792,3986.834263,6051.00256,18888.32225,20174.05136,3694.341158,18255.09158,3784.71057,2319.814456
,,,,5322,16604.95586,9816.422109,3393.61371,1704.87905,4212.732206,6656.914267,20301.93647,20791.94851,3988.706552,19691.42125,3921.372256,2405.972932
,,,,5323,17620.47127,10257.18638,3429.268977,1742.057098,4388.766389,7205.946749,21882.93779,21232.77393,4309.795765,21097.29585,3991.167693,2484.151902
,,,,5324,18438.58231,10633.438,3481.691309,1764.303801,4522.168136,7717.368199,23208.62338,21574.69172,4553.638013,22164.43343,4058.033943,2552.331235
,,,,5325,19255.50611,11145.20948,3580.879614,1774.324838,4620.168773,8149.151402,24269.91803,21982.64814,4749.478231,23031.8987,4155.000107,2614.55119
,,,,5326,19943.45331,11448.28904,3691.279631,1775.326941,4666.362905,8556.144456,25352.48899,22327.87287,4949.049699,23900.87664,4211.260683,2642.630975
,,,,5327,20403.34396,11590.4117,3742.489886,1755.184657,4644.668932,8867.387925,26158.56875,22586.21521,5098.098021,24512.6,4245.19884,2632.530333
,,,,5328,20571.06752,11478.27226,3797.134359,1738.048683,4500.366232,9089.495288,26729.29823,22530.19761,5194.202927,24938.36591,4204.392246,2588.491534
,,,,5329,20263.03468,11190.77966,3826.123202,1700.770425,4346.133953,9151.103893,26947.30479,22490.61452,5223.246172,25038.90798,4114.294519,2538.291343
,,,,5330,19468.88415,10798.94109,3806.123931,1660.586066,4175.496281,9041.691159,26607.6905,22123.34351,5133.494476,24639.26082,3968.845274,2448.09261
,,,,5331,18747.69445,10458.08483,3745.924104,1632.326741,4133.835218,8740.441212,25829.34053,21492.3188,4980.614059,23951.29894,3833.092645,2367.893512
,,,,5332,18006.10593,10358.17682,3623.201304,1639.341467,3945.065269,8383.828757,24733.45927,21051.39316,4764.604921,23016.77201,3751.68147,2359.914005
,,,,5333,16810.34706,9890.893086,3551.890771,1555.766017,3662.935684,8175.602031,24226.35705,20738.03533,4681.206435,22619.14175,3577.243382,2261.634758
,,,,5334,15486.79882,9160.363112,3315.535747,1438.018831,3333.532663,7741.986047,22735.80527,19885.94654,4404.488847,21296.46394,3322.202171,2117.296583
,,,,5335,14305.82639,8519.891063,3109.280637,1378.594081,3100.295466,7263.032846,20720.30336,18429.18837,4027.834257,19558.8106,3100.291066,1999.018065
,,,,5336,13273.25801,8132.490444,2891.91482,1319.16933,2933.435351,6721.872743,18807.4521,17313.24567,3671.651122,17830.83834,2933.529466,1906.799203
,,,,5337,12554.44277,7843.807166,2748.081678,1287.903694,2804.566673,6343.106485,17189.34328,16166.43818,3367.100424,16372.12117,2810.402639,1868.618776
,,,,5338,12003.35108,7643.991145,2636.57059,1259.74458,2712.933919,5882.130807,16141.96394,15573.89426,3177.613416,15397.15556,2739.597139,1822.559848
,,,,5339,11646.21,7501.976724,2564.148986,1254.734062,2664.797042,5556.157511,15486.73424,15196.80263,3044.90192,14768.08693,2695.962365,1794.480064
,,,,5340,11480.75298,7451.968597,2520.716226,1254.734062,2678.39625,5347.22293,14946.75962,15032.95867,2937.502418,14285.84804,2702.830802,1794.480064
,,,,5341,11473.84544,7517.45543,2518.393078,1285.899487,2684.764132,5228.996983,14690.93971,15165.93783,2883.248022,14099.38637,2752.222941,1814.479335
,,,,5342,11485.28605,7533.042378,2547.381921,1301.031253,2795.500534,5156.073221,14804.88394,15413.35724,2899.584848,14245.10682,2786.161098,1814.479335
,,,,5343,12420.93309,7834.931265,2612.127036,1374.585666,3065.865726,4947.532494,14917.8198,16034.56133,2921.064748,14382.96139,2957.771006,1866.699654
,,,,5344,13682.85318,8340.09994,2772.626238,1451.046179,3373.466843,5218.631219,15547.43727,17172.4501,3057.608339,15053.17462,3175.843868,2001.038193
,,,,5345,15109.04306,8958.382236,2965.447494,1502.4541,3681.06796,5718.302528,16696.96307,18426.98374,3303.971703,16200.5845,3375.533561,2095.277183
,,,,5346,16483.96609,9472.318569,3090.392436,1539.732358,3924.234737,6310.129957,18071.25141,19294.40472,3589.462772,17544.33883,3527.750236,2175.476281
,,,,5347,17534.8826,9813.174828,3229.68029,1567.891472,4125.632521,6873.235728,19706.50228,19864.00047,3924.266851,18985.60988,3631.48383,2233.554973
,,,,5348,18265.13845,9819.777633,3359.069514,1577.91251,4272.633476,7393.075734,21144.92206,20248.8083,4193.421094,20164.28159,3746.833162,2267.695143
,,,,5349,18891.45749,9967.420674,3468.257455,1616.192872,4406.035223,7804.244266,22453.36476,20556.65456,4434.843072,21290.7158,3848.647634,2303.754435
,,,,5350,19164.19715,10119.50167,3579.768543,1634.330949,4468.634749,8204.881657,23522.32292,20886.44689,4615.455755,22167.15624,3942.684611,2327.793963
,,,,5351,19354.80191,10125.02204,3671.179353,1667.600792,4480.399142,8506.610982,24488.2271,21196.49778,4789.816072,22867.42116,4008.641804,2313.75407
,,,,5352,19473.41722,10179.46812,3735.823462,1679.626037,4417.799617,8735.611627,25027.19336,21446.12181,4872.004423,23251.63909,4011.469983,2337.793599
,,,,5353,19060.36828,10057.37036,3755.92374,1687.743077,4289.90231,8821.328998,25187.62279,21687.92944,4887.131113,23253.35345,4029.954158,2307.794692
,,,,5354,18166.92195,9709.911293,3736.934533,1667.600792,4135.562101,8707.228013,24906.99733,21630.80953,4800.001377,22853.40376,3941.674547,2243.554608
,,,,5355,17646.69831,9336.906953,3637.746228,1620.301497,4083.000086,8427.602801,24310.3531,21215.23712,4653.373325,22276.47179,3800.164552,2203.455059
,,,,5356,17035.05777,9198.139813,3502.801651,1607.173938,3888.833626,8109.407809,23492.77809,20856.78462,4486.576353,21578.32461,3736.227488,2209.515445
,,,,5357,16041.34427,8860.639079,3394.724781,1546.747084,3598.501344,7867.120759,23120.08972,20478.59068,4424.657767,21349.5082,3543.305225,2129.316347
,,,,5358,14850.11847,8296.802861,3201.802518,1453.050387,3315.400387,7437.241203,21928.91882,19629.80883,4200.984439,20353.26438,3272.810031,2013.057957
,,,,5359,13760.45501,7907.129145,2949.892506,1370.477041,3078.601492,6990.341243,20175.18613,18225.76132,3891.492355,18866.00818,3044.030489,1888.719054
,,,,5360,12836.24856,7501.976724,2764.848744,1292.01232,2912.496889,6536.818443,18468.947,16942.66772,3580.588447,17424.03122,2883.127262,1810.540084
,,,,5361,12189.31485,7257.672953,2628.793095,1267.76141,2780.066514,6153.83395,17230.1817,15906.99353,3355.704984,16330.87573,2718.284784,1766.400279
,,,,5362,11788.78581,7009.039474,2528.49372,1241.606503,2697.499898,5822.247053,16097.79795,15312.24498,3139.695846,15339.87582,2687.275813,1720.341351
,,,,5363,11467.04584,6884.776855,2471.627105,1217.455803,2648.49958,5565.660666,15460.01281,14965.91793,3017.169654,14777.36463,2638.792731,1702.261202
,,,,5364,11192.03965,6800.34755,2428.093338,1242.608607,2625.834234,5368.578861,15008.87435,14798.76703,2927.417958,14353.11139,2630.106179,1702.261202
,,,,5365,11031.22363,6785.951271,2425.871197,1243.61071,2591.296565,5206.007847,14734.29902,14848.27096,2875.583832,14099.58806,2643.641039,1704.28133
,,,,5366,10852.05947,6653.786936,2439.305051,1266.759306,2672.136297,5084.961461,14695.88066,14927.43715,2865.499372,14064.79667,2656.266842,1692.261566
,,,,5367,11491.00635,6852.520531,2461.62747,1339.311615,2919.836144,4839.407999,14494.81448,15437.50794,2812.455111,13873.49446,2805.554331,1794.480064
,,,,5368,12717.52533,7377.605863,2609.904895,1412.765817,3221.932819,5081.843307,14966.92674,16569.98535,2927.417958,14402.62609,2975.144111,1860.639269
,,,,5369,14180.30355,7877.145918,2738.082042,1481.309711,3525.864309,5615.706914,16147.91324,17909.09654,3195.261222,15597.83632,3156.450635,1946.898752
,,,,5370,15711.50953,8225.687408,2876.258825,1528.609007,3818.894846,6214.790511,17497.2952,19014.11631,3484.584385,16921.11919,3388.159364,2045.076992
,,,,5371,17051.03144,8605.402795,2985.547772,1573.904095,4042.202464,6791.996043,18938.23587,19825.51969,3794.177314,18272.23517,3579.162504,2133.356604
,,,,5372,18203.51029,8920.605534,3123.825562,1613.18656,4230.00104,7341.534375,20262.61059,20447.82609,4065.751828,19444.65451,3736.227488,2187.496045
,,,,5373,19214.3847,9250.312794,3272.102987,1661.58817,4366.964485,7727.128742,21478.78872,21145.99175,4295.677521,20484.36236,3899.049838,2261.634758
,,,,5374,19940.10748,9537.805402,3394.724781,1695.759906,4455.035542,8127.714816,22645.05323,21665.98337,4508.056253,21414.45213,4018.33842,2309.81482
,,,,5375,20321.20907,9925.206021,3510.680151,1734.040268,4473.167818,8444.874898,23632.23372,22081.55578,4681.206435,22212.33462,4037.731653,2355.873748
,,,,5376,20461.51835,10187.26159,3628.857663,1757.188864,4415.964803,8634.904176,24311.86564,22500.43513,4787.294957,22685.49749,4050.256449,2385.973661
,,,,5377,20304.04817,10339.34259,3704.612478,1754.182553,4256.228083,8556.662097,24666.7061,22899.57304,4831.565737,22898.78383,4085.20467,2412.033317
,,,,5378,19561.27242,10168.31912,3709.056761,1724.019231,4101.995804,8233.944224,24668.72281,22946.87234,4821.481277,22823.15038,4019.247478,2355.873748
,,,,5379,18897.1778,9906.371792,3637.746228,1698.766218,4046.735533,7835.907345,24144.47855,22665.3814,4687.458801,22379.8375,3944.603733,2311.733942
,,,,5380,18164.65542,9823.133156,3525.124069,1689.747284,3857.102143,7644.988551,23309.86232,22337.7937,4516.930578,21702.96853,3884.504913,2307.794692
,,,,5381,16943.85674,9372.410559,3433.713259,1601.161316,3540.434888,7614.819407,23075.72206,21922.12108,4462.575338,21499.36328,3677.037726,2207.495316
,,,,5382,15461.65108,8580.939945,3184.025388,1478.3034,3268.234882,7350.515395,21963.10209,20731.42144,4246.465355,20509.37182,3358.160457,2031.0371
,,,,5383,14136.9156,7979.327025,2920.903663,1383.604599,3068.563982,6956.98428,20066.78786,19009.70705,3905.308066,18852.59585,3114.83599,1920.839095
,,,,5384,13188.74865,7434.216794,2711.315341,1318.167227,2934.298793,6604.574576,18158.4742,17471.57806,3546.502971,17207.51786,2960.700193,1816.499463
,,,,5385,12498.53492,7212.211019,2585.360335,1271.870035,2841.802597,6087.210041,16767.04381,16460.05457,3292.576263,15955.53212,2858.885721,1762.360022
,,,,5386,11979.39058,7054.60965,2503.94916,1259.74458,2806.401486,5782.29739,15986.37462,15856.38729,3138.384866,15271.0998,2800.706023,1734.280237
,,,,5387,11694.13101,7011.31257,2450.415757,1253.731958,2834.463343,5586.797473,15334.16998,15542.02736,3010.816444,14710.60551,2791.918464,1738.320494
,,,,5388,11663.26297,7114.576105,2461.62747,1287.903694,2941.530117,5429.235642,14985.37965,15638.73037,2926.106978,14398.28977,2865.653151,1762.360022
,,,,5389,11950.78907,7420.902942,2532.938003,1358.451796,3094.035513,5323.348771,15057.98128,16281.88053,2937.502418,14474.52829,3046.959676,1840.639998
,,,,5390,12363.83801,7696.164125,2667.781574,1423.889169,3230.998958,5290.802733,15672.27174,17170.24547,3037.338574,15039.66144,3183.621362,1904.779075
,,,,5391,13128.30773,8110.300691,2818.28114,1517.585866,3424.301975,5251.118643,16668.7291,18494.02448,3215.430142,15967.73432,3397.85598,1999.018065
,,,,5392,14077.66191,8549.874291,2978.881348,1583.023239,3644.695477,5607.233807,17974.95342,19723.2049,3479.542155,17256.93171,3594.616487,2121.33684
,,,,5393,15330.40793,9024.951495,3130.491985,1651.466922,3856.130771,6014.553915,19424.16261,20826.02004,3781.470894,18735.8178,3803.093738,2219.51508
,,,,5394,16645.96934,9216.974043,3296.647547,1711.893776,4034.863209,6644.590673,20805.00527,21686.92734,4088.542708,20085.6228,3956.219471,2299.714178
,,,,5395,17790.46136,9373.492986,3444.924972,1760.195175,4180.02935,7129.35336,22414.9464,22471.87518,4419.615537,21526.0871,4070.659746,2341.833855
,,,,5396,18714.6678,9366.890181,3585.323896,1813.607303,4301.666704,7627.391463,23805.16677,23159.01769,4707.728566,22654.23567,4254.79445,2424.053081
,,,,5397,19439.20334,9420.145589,3743.701963,1850.885562,4436.795335,8034.359672,24987.16163,23779.11947,4930.090914,23638.47898,4351.760613,2460.112374
,,,,5398,19972.05482,9415.707638,3878.545534,1900.189064,4536.630785,8421.520444,26182.56762,24365.14973,5146.100052,24636.63886,4471.049196,2498.191794
,,,,5399,20391.90336,9385.72441,3995.611975,1925.341868,4577.428407,8743.640021,27115.70023,24703.76057,5302.812563,25321.27286,4501.048103,2510.312564
,,,,5400,20585.85396,9326.948625,4031.267242,1919.329245,4493.134908,8757.477901,27578.83813,24884.13924,5353.335709,25576.61139,4509.835661,2520.3122
,,,,5401,20345.16958,9328.031052,4042.478954,1896.180649,4282.563056,8624.226841,27754.89708,24834.63532,5316.729119,25583.16629,4402.162817,2452.132866
,,,,5402,19721.00914,9126.050176,3990.056622,1843.770625,4137.396915,8587.368859,27421.93794,24549.83744,5197.934177,25140.55933,4250.956206,2400.013553
,,,,5403,19309.14743,9074.959622,3966.623133,1813.607303,4132.000404,8433.723054,26644.49549,23957.29351,5028.61609,24441.50455,4183.079892,2359.914005
,,,,5404,18736.36177,9261.461792,3842.890268,1761.197279,3920.56511,8149.787963,25597.11615,23310.7362,4836.607967,23547.31546,4080.356362,2339.813727
,,,,5405,17617.0175,8900.688877,3734.712392,1638.339364,3590.298648,7987.460917,25118.95375,22767.69619,4758.251711,23197.88892,3862.182494,2235.575101
,,,,5406,16147.43967,8218.002176,3459.36889,1512.475137,3265.428697,7630.613053,23558.42206,21257.02484,4471.449663,21849.49574,3514.215376,2049.117249
,,,,5407,14728.0494,7608.487539,3150.592263,1400.740573,3048.596892,7164.270171,21259.06796,19463.76025,4063.230713,19850.75573,3245.639304,1934.878988
,,,,5408,13733.04073,7150.07971,2923.125804,1341.315822,2907.100378,6721.74077,19051.37341,17795.85882,3655.112608,17941.36403,3069.181088,1818.519592
,,,,5409,13115.78782,7021.270899,2772.626238,1303.035461,2813.632811,6372.35964,17618.49958,16715.08997,3389.790459,16661.44434,2942.216018,1790.439807
,,,,5410,12677.59115,6900.255561,2662.226221,1272.872139,2769.165562,6045.082622,16504.87126,15977.34121,3181.344666,15662.37686,2863.734029,1752.360386
,,,,5411,12382.07821,6845.917726,2598.693182,1275.87845,2785.463024,5745.741617,15742.65498,15684.92735,3041.170669,14977.23863,2841.41161,1726.30073
,,,,5412,12309.11739,6965.742394,2580.916052,1302.033357,2894.364613,5413.764557,15347.58112,15735.53358,2961.503434,14650.09874,2894.743,1760.4409
